sample_id,condition_id,csv_row_id,source_pdf_path,npz_path,preview_path,extract_method,passed_quality,reason_codes,material_id,speed_rpm,temperature_c,r_bore_mm,r_outer_mm,z_width_mm,area_mm2,volume_mm3,min_thickness_mm,max_width_mm,sdf_zero_level_error_mm,semantic_hub_coverage,semantic_web_coverage,semantic_rim_coverage,mass_kg,polar_inertia_kg_mm2,sigma_vm_proxy_mpa,risk_score_proxy,dataset_version
F404_0242,C_Inco718_RPM11292_T650_OR244.882_BR69.0025,242,D:\sdfdata\F404HPT\data\raw\pdf\F404_0242.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0242.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0242.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.0025,244.882,77.136,7518.639338,6318300.93,14.27967667,98.01703547,0.192898235,0.535048921,0.377876067,0.087075012,51.74688462,1367460.908,48092.59703,10,sdf_meridian_v0.1
F404_0243,C_Inco718_RPM11292_T650_OR249.558_BR69.8735,243,D:\sdfdata\F404HPT\data\raw\pdf\F404_0243.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0243.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0243.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.8735,249.558,72.56,8115.276132,6982282.432,15.02580231,100.5922896,0.188189598,0.505599032,0.382852696,0.111548273,57.18489312,1590596.978,47466.60813,10,sdf_meridian_v0.1
F404_0244,C_Inco718_RPM11292_T650_OR254.962_BR68.4305,244,D:\sdfdata\F404HPT\data\raw\pdf\F404_0244.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0244.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0244.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.4305,254.962,87.28,8265.732456,7113420.018,16.11677794,100.5920585,0.245981991,0.511892679,0.37319624,0.114911081,58.25890995,1663391.19,46190.80901,10,sdf_meridian_v0.1
F404_0245,C_Inco718_RPM11292_T650_OR256.334_BR66.8185,245,D:\sdfdata\F404HPT\data\raw\pdf\F404_0245.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0245.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0245.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,66.8185,256.334,76.4,8729.679095,7491533.147,15.38678506,105.616331,0.246616743,0.517147738,0.373571022,0.10928124,61.35565647,1756288.748,48904.34185,10,sdf_meridian_v0.1
F404_0246,C_Inco718_RPM11292_T650_OR255.802_BR71.1345,246,D:\sdfdata\F404HPT\data\raw\pdf\F404_0246.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0246.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0246.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.1345,255.802,75.28,8116.442843,7131701.226,13.72490253,100.5921003,0.215060172,0.503287136,0.362473348,0.134239517,58.40863304,1717639.683,54598.59653,10,sdf_meridian_v0.1
F404_0247,C_Inco718_RPM11292_T650_OR252.498_BR71.4205,247,D:\sdfdata\F404HPT\data\raw\pdf\F404_0247.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0247.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0247.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.4205,252.498,84.24,7507.693172,6473293.939,12.21740456,100.5922219,0.196033973,0.51354924,0.364271551,0.122179209,53.01627736,1469729.987,59761.2684,10,sdf_meridian_v0.1
F404_0248,C_Inco718_RPM11292_T650_OR255.718_BR70.4195,248,D:\sdfdata\F404HPT\data\raw\pdf\F404_0248.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0248.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0248.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.4195,255.718,85.2,8345.504879,7269271.587,15.04440635,103.2662115,0.230518307,0.48653453,0.374722247,0.138743223,59.5353343,1691886.464,49777.19495,10,sdf_meridian_v0.1
F404_0249,C_Inco718_RPM11292_T650_OR253.17_BR68.7945,249,D:\sdfdata\F404HPT\data\raw\pdf\F404_0249.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0249.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0249.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.7945,253.17,85.744,8262.57149,7095031.761,14.96946788,102.7518268,0.223104936,0.515822222,0.356488889,0.127688889,58.10831012,1617028.981,49034.41487,10,sdf_meridian_v0.1
F404_0250,C_Inco718_RPM11292_T650_OR257.034_BR69.6915,250,D:\sdfdata\F404HPT\data\raw\pdf\F404_0250.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0250.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0250.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.6915,257.034,80.976,8356.466045,7240208.896,12.16418792,100.5922287,0.240902483,0.512222904,0.358100412,0.129676684,59.29731086,1712194.564,62198.6424,10,sdf_meridian_v0.1
F404_0251,C_Inco718_RPM11292_T650_OR251.154_BR72.8245,251,D:\sdfdata\F404HPT\data\raw\pdf\F404_0251.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0251.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0251.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.8245,251.154,76.784,7729.567459,6724976.025,14.47859245,99.38241198,0.183764278,0.484954014,0.393383338,0.121662648,55.07755365,1534804.125,49892.6684,10,sdf_meridian_v0.1
F404_0252,C_Inco718_RPM11292_T650_OR249.278_BR72.6425,252,D:\sdfdata\F404HPT\data\raw\pdf\F404_0252.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0252.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0252.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.6425,249.278,80.752,7583.414455,6559433.662,14.3410564,98.43835165,0.188881746,0.49481819,0.390288573,0.114893237,53.7217617,1478238.885,49621.47119,10,sdf_meridian_v0.1
F404_0253,C_Inco718_RPM11292_T650_OR253.142_BR72.8765,253,D:\sdfdata\F404HPT\data\raw\pdf\F404_0253.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0253.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0253.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.8765,253.142,79.952,7873.705466,6919055.54,12.63602637,100.5920782,0.195349605,0.497830463,0.348288973,0.153880564,56.66706487,1642244.475,58076.54435,10,sdf_meridian_v0.1
F404_0254,C_Inco718_RPM11292_T650_OR246.03_BR67.5465,254,D:\sdfdata\F404HPT\data\raw\pdf\F404_0254.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0254.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0254.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.5465,246.03,87.728,8128.765617,6912160.454,14.43192042,100.5920106,0.17830566,0.517881647,0.360591767,0.121526587,56.61059412,1532068.389,48032.46604,10,sdf_meridian_v0.1
F404_0255,C_Inco718_RPM11292_T650_OR249.054_BR66.6365,255,D:\sdfdata\F404HPT\data\raw\pdf\F404_0255.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0255.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0255.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,66.6365,249.054,75.696,8238.608272,6804842.442,13.68195361,100.5921093,0.205265353,0.546257414,0.348586519,0.105156067,55.7316596,1469255.632,51918.46044,10,sdf_meridian_v0.1
F404_0256,C_Inco718_RPM11292_T650_OR251.238_BR68.5605,256,D:\sdfdata\F404HPT\data\raw\pdf\F404_0256.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0256.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0256.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.5605,251.238,72.336,8345.267771,6990909.992,15.54852478,100.5921108,0.204041739,0.530261466,0.376125161,0.093613373,57.25555284,1523544.323,46490.51333,10,sdf_meridian_v0.1
F404_0257,C_Inco718_RPM11292_T650_OR254.486_BR70.0165,257,D:\sdfdata\F404HPT\data\raw\pdf\F404_0257.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0257.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0257.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.0165,254.486,80.336,8270.998637,7167571.513,14.97709975,102.8042127,0.223611961,0.496289054,0.378249856,0.125461091,58.70241069,1653669.29,49520.26334,10,sdf_meridian_v0.1
F404_0258,C_Inco718_RPM11292_T650_OR246.366_BR71.6805,258,D:\sdfdata\F404HPT\data\raw\pdf\F404_0258.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0258.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0258.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.6805,246.366,79.056,7675.248211,6566064.727,12.72652136,100.5922147,0.195097923,0.508166808,0.40424585,0.087587343,53.77607011,1438431.946,54617.86388,10,sdf_meridian_v0.1
F404_0259,C_Inco718_RPM11292_T650_OR247.206_BR67.0915,259,D:\sdfdata\F404HPT\data\raw\pdf\F404_0259.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0259.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0259.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.0915,247.206,74.224,7976.514095,6706910.436,14.1102666,100.592269,0.2043946,0.535922587,0.342479675,0.121597738,54.92959647,1474224.527,49598.1722,10,sdf_meridian_v0.1
F404_0260,C_Inco718_RPM11292_T650_OR245.554_BR69.3925,260,D:\sdfdata\F404HPT\data\raw\pdf\F404_0260.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0260.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0260.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.3925,245.554,81.36,7878.573746,6644341.472,16.49172192,100.5919997,0.202313755,0.518925999,0.39659463,0.084479371,54.41715665,1435191.931,41870.76537,10,sdf_meridian_v0.1
F404_0261,C_Inco718_RPM11292_T650_OR257.986_BR71.6155,261,D:\sdfdata\F404HPT\data\raw\pdf\F404_0261.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0261.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0261.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.6155,257.986,76.208,8442.346028,7437998.171,15.13144216,103.8636334,0.245548498,0.467315902,0.414532195,0.118151903,60.91720502,1758523.539,50372.65392,10,sdf_meridian_v0.1
F404_0262,C_Inco718_RPM11292_T650_OR249.39_BR67.5335,262,D:\sdfdata\F404HPT\data\raw\pdf\F404_0262.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0262.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0262.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.5335,249.39,72.816,8289.372581,6976176.496,15.36842648,100.5920632,0.202888992,0.528105304,0.370106762,0.101787935,57.1348855,1552452.085,46345.92379,10,sdf_meridian_v0.1
F404_0263,C_Inco718_RPM11292_T650_OR257.454_BR69.2495,263,D:\sdfdata\F404HPT\data\raw\pdf\F404_0263.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0263.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0263.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.2495,257.454,87.792,8609.319288,7493641.008,15.28034482,104.8857152,0.250702139,0.497830565,0.389402638,0.112766797,61.37291986,1782214.617,49676.27347,10,sdf_meridian_v0.1
F404_0264,C_Inco718_RPM11292_T650_OR252.246_BR67.2475,264,D:\sdfdata\F404HPT\data\raw\pdf\F404_0264.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0264.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0264.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.2475,252.246,84.08,8318.503854,7074190.604,15.02004932,103.0990226,0.22835796,0.522998978,0.353762055,0.123238967,57.93762105,1594587.376,48513.21921,10,sdf_meridian_v0.1
F404_0265,C_Inco718_RPM11292_T650_OR255.046_BR72.8895,265,D:\sdfdata\F404HPT\data\raw\pdf\F404_0265.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0265.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0265.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.8895,255.046,84.912,7883.722174,6927022.151,16.7811372,100.59214,0.211575586,0.489129944,0.410576271,0.100293785,56.73231142,1634487.051,44391.36731,10,sdf_meridian_v0.1
F404_0266,C_Inco718_RPM11292_T650_OR248.13_BR68.3915,266,D:\sdfdata\F404HPT\data\raw\pdf\F404_0266.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0266.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0266.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.3915,248.13,77.936,8113.128746,6849465.51,13.35823254,100.5921061,0.195522027,0.525997582,0.350060459,0.123941959,56.09712253,1525875.447,52782.80045,10,sdf_meridian_v0.1
F404_0267,C_Inco718_RPM11292_T650_OR247.626_BR72.4995,267,D:\sdfdata\F404HPT\data\raw\pdf\F404_0267.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0267.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0267.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.4995,247.626,80.624,7586.164896,6456651.827,15.07010051,100.5920277,0.200348982,0.512684846,0.413512414,0.07380274,52.87997847,1385365.198,46597.13472,10,sdf_meridian_v0.1
F404_0268,C_Inco718_RPM11292_T650_OR248.69_BR68.8075,268,D:\sdfdata\F404HPT\data\raw\pdf\F404_0268.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0268.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0268.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.8075,248.69,74.896,8239.891747,6947362.155,12.01077332,100.5921434,0.189570118,0.535267228,0.346392105,0.118340667,56.89889605,1538626.378,58969.65006,10,sdf_meridian_v0.1
F404_0269,C_Inco718_RPM11292_T650_OR245.75_BR71.6935,269,D:\sdfdata\F404HPT\data\raw\pdf\F404_0269.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0269.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0269.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.6935,245.75,81.872,7611.697193,6515516.792,16.49984857,100.5922166,0.208814825,0.509476876,0.412076885,0.078446238,53.36208253,1445353.469,41916.97863,10,sdf_meridian_v0.1
F404_0270,C_Inco718_RPM11292_T650_OR255.886_BR71.8105,270,D:\sdfdata\F404HPT\data\raw\pdf\F404_0270.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0270.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0270.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.8105,255.886,86.608,8235.70507,7222314.446,14.94511084,102.5846379,0.221832672,0.47660312,0.400124428,0.123272453,59.15075531,1691404.932,50173.77607,10,sdf_meridian_v0.1
F404_0271,C_Inco718_RPM11292_T650_OR247.094_BR70.0945,271,D:\sdfdata\F404HPT\data\raw\pdf\F404_0271.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0271.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0271.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.0945,247.094,76.112,7423.42974,6371632.732,15.65451153,100.5920871,0.18326746,0.500186289,0.417147914,0.082665797,52.18367207,1400999.316,44665.04292,10,sdf_meridian_v0.1
F404_0272,C_Inco718_RPM11292_T650_OR255.382_BR68.2485,272,D:\sdfdata\F404HPT\data\raw\pdf\F404_0272.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0272.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0272.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.2485,255.382,85.456,8511.613383,7333978.765,15.19339021,104.2888507,0.249420592,0.505498404,0.37455658,0.119945016,60.06528608,1689905.583,49159.64661,10,sdf_meridian_v0.1
F404_0273,C_Inco718_RPM11292_T650_OR253.842_BR70.2115,273,D:\sdfdata\F404HPT\data\raw\pdf\F404_0273.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0273.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0273.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.2115,253.842,74.064,8033.131741,7002331.591,15.89108831,100.5921915,0.23085821,0.501272378,0.345060047,0.153667574,57.34909573,1669189.813,46436.14914,10,sdf_meridian_v0.1
F404_0274,C_Inco718_RPM11292_T650_OR248.158_BR69.9255,274,D:\sdfdata\F404HPT\data\raw\pdf\F404_0274.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0274.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0274.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.9255,248.158,74.128,7905.512932,6607331.17,16.15904644,100.5921108,0.181314217,0.541802341,0.380841327,0.077356332,54.11404229,1421523.876,43643.9157,10,sdf_meridian_v0.1
F404_0275,C_Inco718_RPM11292_T650_OR244.938_BR67.3125,275,D:\sdfdata\F404HPT\data\raw\pdf\F404_0275.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0275.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0275.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.3125,244.938,72.016,8065.716616,6700406.259,14.95074898,100.5921847,0.195349111,0.53231351,0.36129254,0.10639395,54.87632726,1434196.606,45954.94615,10,sdf_meridian_v0.1
F404_0276,C_Inco718_RPM11292_T650_OR252.106_BR71.7195,276,D:\sdfdata\F404HPT\data\raw\pdf\F404_0276.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0276.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0276.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.7195,252.106,84.848,7908.914348,6863730.858,14.64560051,100.5287709,0.19319258,0.494824201,0.38140282,0.123772979,56.21395573,1569219.608,49698.35987,10,sdf_meridian_v0.1
F404_0277,C_Inco718_RPM11292_T650_OR255.326_BR71.0435,277,D:\sdfdata\F404HPT\data\raw\pdf\F404_0277.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0277.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0277.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.0435,255.326,86.896,8254.23822,7202740.198,14.9619172,102.6999982,0.222484205,0.486445649,0.396986934,0.116567416,58.99044223,1676342.12,49898.29575,10,sdf_meridian_v0.1
F404_0278,C_Inco718_RPM11292_T650_OR253.506_BR67.8325,278,D:\sdfdata\F404HPT\data\raw\pdf\F404_0278.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0278.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0278.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.8325,253.506,74.192,8429.289697,7100241.663,15.45415361,100.5920341,0.233763402,0.525178618,0.350865111,0.123956271,58.15097922,1589845.806,47622.71348,10,sdf_meridian_v0.1
F404_0279,C_Inco718_RPM11292_T650_OR245.722_BR70.9135,279,D:\sdfdata\F404HPT\data\raw\pdf\F404_0279.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0279.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0279.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.9135,245.722,80.464,7675.662971,6464084.214,13.02851695,100.5921459,0.197396432,0.533627098,0.361775048,0.104597855,52.94084972,1409309.24,53073.28598,10,sdf_meridian_v0.1
F404_0280,C_Inco718_RPM11292_T650_OR247.514_BR69.8865,280,D:\sdfdata\F404HPT\data\raw\pdf\F404_0280.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0280.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0280.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.8865,247.514,84.56,7877.211063,6589287.319,14.8033183,100.5921186,0.179169172,0.536815219,0.386295579,0.076889202,53.96626314,1415317.165,47393.99699,10,sdf_meridian_v0.1
F404_0281,C_Inco718_RPM11292_T650_OR245.33_BR70.1985,281,D:\sdfdata\F404HPT\data\raw\pdf\F404_0281.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0281.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0281.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.1985,245.33,75.312,7021.466308,5988592.368,10.37067127,100.5920628,0.187552207,0.501294135,0.404746789,0.093959076,49.04657149,1291922.216,66462.59991,10,sdf_meridian_v0.1
F404_0282,C_Inco718_RPM11292_T650_OR246.338_BR70.5235,282,D:\sdfdata\F404HPT\data\raw\pdf\F404_0282.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0282.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0282.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.5235,246.338,79.088,7513.083019,6384302.618,14.27439931,97.9808112,0.193262354,0.521779922,0.363311442,0.114908636,52.28743844,1402181.217,48684.17976,10,sdf_meridian_v0.1
F404_0283,C_Inco718_RPM11292_T650_OR248.298_BR69.8215,283,D:\sdfdata\F404HPT\data\raw\pdf\F404_0283.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0283.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0283.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.8215,248.298,87.12,7742.315936,6592614.847,14.4905274,99.46433457,0.184176657,0.521698366,0.358871328,0.119430306,53.9935156,1462342.039,48724.246,10,sdf_meridian_v0.1
F404_0284,C_Inco718_RPM11292_T650_OR256.502_BR67.6505,284,D:\sdfdata\F404HPT\data\raw\pdf\F404_0284.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0284.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0284.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.6505,256.502,84.72,8363.41364,7188681.904,15.59204303,100.5921302,0.234580429,0.510573092,0.35300556,0.136421348,58.87530479,1702812.92,48323.83174,10,sdf_meridian_v0.1
F404_0285,C_Inco718_RPM11292_T650_OR244.63_BR70.3935,285,D:\sdfdata\F404HPT\data\raw\pdf\F404_0285.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0285.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0285.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.3935,244.63,79.824,7328.790017,6135027.412,14.19491059,100.5922646,0.198655957,0.52005764,0.423093014,0.056849347,50.2458745,1273851.157,48280.26509,10,sdf_meridian_v0.1
F404_0286,C_Inco718_RPM11292_T650_OR248.046_BR70.0295,286,D:\sdfdata\F404HPT\data\raw\pdf\F404_0286.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0286.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0286.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.0295,248.046,77.488,7884.402553,6595536.506,11.42140036,100.5922536,0.191360429,0.531410143,0.376700831,0.091889026,54.01744398,1411213.287,61691.87606,10,sdf_meridian_v0.1
F404_0287,C_Inco718_RPM11292_T650_OR252.386_BR71.4985,287,D:\sdfdata\F404HPT\data\raw\pdf\F404_0287.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0287.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0287.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.4985,252.386,82.256,7952.907314,6900082.395,14.68627676,100.8079765,0.197156488,0.496108171,0.40328248,0.100609349,56.51167481,1580000.144,49670.86119,10,sdf_meridian_v0.1
F404_0288,C_Inco718_RPM11292_T650_OR250.202_BR69.3015,288,D:\sdfdata\F404HPT\data\raw\pdf\F404_0288.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0288.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0288.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.3015,250.202,73.648,8116.816771,6814435.542,14.38874504,100.5920784,0.197336152,0.524721798,0.368448614,0.106829588,55.81022709,1487591.878,49824.33526,10,sdf_meridian_v0.1
